Hole_ID,From_Depth,To_Depth,Sample,Deposit_Na,Prospect_Code,Company,Sheet_Number,Data_Type,Drilling_Type,North,East,RL,Comment,Au,Au1,Cu,Pb,Zn,As,Bi,Mo,Mn,Fe,S,Job_No,HasParam,HasTextParams,Preferred_Interval,TagCharacter,Collar_ID,Sample_ID,Load_Number,Date_Updated,User_Updating,Update_Status,Domain_Grade,Domain_Final
EEA190,1,4,720227.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7749972,360476,347.5,300.0,8e-04,NA,11,15,15,3,NA,4.79,196,1.38,66,CT6561,N,N,NA,,49431,399654,1506,2001-02-03 00:00:00,KE,1,Medium-Grade,Domain_3_CuZn_Transition
EEA190,4,8,720228.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7749972,360476,344,504.0,1e-04,NA,7,6,19,22,NA,0.59,122,2.23,70,CT6561,N,N,NA,,49431,399655,1506,2001-02-03 00:00:00,KE,1,Low-Grade,Domain_5_LowGrade_Peripheral
EEA190,8,12,720229.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7749972,360476,340,504.0,6e-04,NA,12,11,63,23,NA,NA,567,3.93,29,CT6561,N,N,NA,,49431,399656,1506,2001-02-03 00:00:00,KE,1,Medium-Grade,Domain_4_ZnPb_Cap
EEA190,12,16,720230.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7749972,360476,336,504.0,0.0016,NA,16,12,53,41,0.36,0.96,470,2.75,14,CT6561,N,N,NA,,49431,399657,1506,2001-02-03 00:00:00,KE,1,Medium-Grade,Domain_4_ZnPb_Cap
EEA190,16,20,720231.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7749972,360476,332,504.0,0.0068,NA,16,10,76,101,0.28,0.34,517,4.69,16,CT6561,N,N,NA,,49431,399658,1506,2001-02-03 00:00:00,KE,1,Medium-Grade,Domain_4_ZnPb_Cap
EEA190,20,24,720232.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7749972,360476,328,504.0,0.0039,NA,18,13,56,24,0.31,0.28,336,2.62,16,CT6561,N,N,NA,,49431,399659,1506,2001-02-03 00:00:00,KE,1,Medium-Grade,Domain_4_ZnPb_Cap
EEA191,1,4,720233.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7750482,361014,343.5,300.0,0.0012,NA,5,10,9,NA,NA,6.57,414,1.03,16,CT6561,N,N,NA,,49432,399660,1506,2001-02-03 00:00:00,KE,1,Low-Grade,Domain_5_LowGrade_Peripheral
EEA191,4,8,720234.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7750482,361014,340,300.0,0.0016,NA,2,5,5,1,NA,1.52,187,0.81,27,CT6561,N,N,NA,,49432,399661,1506,2001-02-03 00:00:00,KE,1,Low-Grade,Domain_5_LowGrade_Peripheral
EEA191,8,10,720235.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7750482,361014,337,300.0,0.0022,NA,5,10,20,NA,NA,1.2,269,1.61,97,CT6561,N,N,NA,,49432,399662,1506,2001-02-03 00:00:00,KE,1,Low-Grade,Domain_5_LowGrade_Peripheral
EEA191,10,14,720236.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7750482,361014,334,515.0,0.002,NA,4,6,34,1,NA,1.24,236,2.69,13,CT6561,N,N,NA,,49432,399663,1506,2001-02-03 00:00:00,KE,1,Low-Grade,Domain_5_LowGrade_Peripheral
EEA191,14,18,720237.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7750482,361014,330,515.0,0.0028,NA,8,11,39,NA,NA,1.45,297,2.58,12,CT6561,N,N,NA,,49432,399664,1506,2001-02-03 00:00:00,KE,1,Low-Grade,Domain_5_LowGrade_Peripheral
EEA191,18,22,720238.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7750482,361014,326,515.0,0.002,NA,8,10,53,NA,NA,2.08,928,2.66,10,CT6561,N,N,NA,,49432,399665,1506,2001-02-03 00:00:00,KE,1,Low-Grade,Domain_4_ZnPb_Cap
EEA191,22,26,720239.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7750482,361014,322,515.0,0.01,0.01,9,9,62,NA,NA,3.12,765,2.5,NA,CT6561,N,N,NA,,49432,399666,1506,2001-02-03 00:00:00,KE,1,Low-Grade,Domain_4_ZnPb_Cap
EEA191,26,30,720240.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7750482,361014,318,515.0,0.02,0.02,12,10,67,NA,NA,3.85,814,2.72,10,CT6561,N,N,NA,,49432,399667,1506,2001-02-03 00:00:00,KE,1,Medium-Grade,Domain_4_ZnPb_Cap
EEA191,30,34,720241.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7750482,361014,314,515.0,0.05,0.06,9,10,76,1,3.25,3.2,880,2.91,182,CT6561,N,N,NA,,49432,399668,1506,2001-02-03 00:00:00,KE,1,Low-Grade,Domain_4_ZnPb_Cap
EEA191,34,37,720242.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7750482,361014,310.5,515.0,0.03,NA,8,8,60,1,NA,3.1,597,2.67,57,CT6561,N,N,NA,,49432,399669,1506,2001-02-03 00:00:00,KE,1,Low-Grade,Domain_4_ZnPb_Cap
EEA191,37,39,720243.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7750482,361014,308,515.0,0.01,NA,9,7,44,NA,NA,1.65,508,2.16,13,CT6561,N,N,NA,,49432,399670,1506,2001-02-03 00:00:00,KE,1,Low-Grade,Domain_4_ZnPb_Cap
EEA192,17,21,720244.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7751005,360992,332,300.0,0.004,NA,10,11,23,1,0.3,15.1,476,1.17,31,CT6561,N,N,NA,,49433,399671,1506,2001-02-03 00:00:00,KE,1,Medium-Grade,Domain_7_Undefined
EEA192,21,24,720245.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7751005,360992,328.5,300.0,0.0018,0.0019,10,14,20,16,NA,5.78,1110,1.61,25,CT6561,N,N,NA,,49433,399672,1506,2001-02-03 00:00:00,KE,1,Medium-Grade,Domain_7_Undefined
EEA192,24,28,720246.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7751005,360992,325,300.0,0.0044,NA,10,16,18,17,NA,10.1,673,1.64,25,CT6561,N,N,NA,,49433,399673,1506,2001-02-03 00:00:00,KE,1,Medium-Grade,Domain_3_CuZn_Transition
EEA192,28,32,720247.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7751005,360992,321,515.0,0.12,0.381199999999999,6,11,9,30,NA,7.37,228,1.77,21,CT6561,N,N,NA,,49433,399674,1506,2001-02-03 00:00:00,KE,1,Low-Grade,Domain_5_LowGrade_Peripheral
EEA192,32,37,720248.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7751005,360992,316.5,515.0,0.0074,NA,7,12,12,17,NA,2.91,84,2.17,12,CT6561,N,N,NA,,49433,399675,1506,2001-02-03 00:00:00,KE,1,Low-Grade,Domain_5_LowGrade_Peripheral
EEA192,37,41,720249.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7751005,360992,312,515.0,0.0066,NA,17,11,35,3,0.21,2.31,246,2.93,11,CT6561,N,N,NA,,49433,399676,1506,2001-02-03 00:00:00,KE,1,Medium-Grade,Domain_7_Undefined
EEA192,41,45,720250.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7751005,360992,308,515.0,0.0029,NA,72,3,46,NA,NA,0.91,549,2.36,11,CT6561,N,N,NA,,49433,399677,1506,2001-02-03 00:00:00,KE,1,Very High-Grade,Domain_1_Cu_Core_HighGrade
EEA192,45,49,720252.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7751005,360992,304,515.0,0.01,NA,13,4,46,NA,NA,2.73,721,2.62,15,CT6561,N,N,NA,,49433,399678,1506,2001-02-03 00:00:00,KE,1,Medium-Grade,Domain_4_ZnPb_Cap
EEA192,49,53,720253.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7751005,360992,300,515.0,0.0091,NA,10,5,46,NA,NA,1.77,588,2.7,15,CT6561,N,N,NA,,49433,399679,1506,2001-02-03 00:00:00,KE,1,Medium-Grade,Domain_4_ZnPb_Cap
EEA192,53,57,720254.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7751005,360992,296,515.0,0.01,NA,33,4,45,12,NA,1.11,614,2.69,25,CT6561,N,N,NA,,49433,399680,1506,2001-02-03 00:00:00,KE,1,High-Grade,Domain_3_CuZn_Transition
EEA192,57,61,720255.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7751005,360992,292,515.0,0.0062,NA,12,3,47,1,NA,4.02,542,2.65,18,CT6561,N,N,NA,,49433,399681,1506,2001-02-03 00:00:00,KE,1,Medium-Grade,Domain_4_ZnPb_Cap
EEA192,61,65,720256.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7751005,360992,288,515.0,0.0031,0.003,8,3,34,1,NA,1.69,299,1.96,10,CT6561,N,N,NA,,49433,399682,1506,2001-02-03 00:00:00,KE,1,Low-Grade,Domain_5_LowGrade_Peripheral
EEA192,65,69,720257.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7751005,360992,284,515.0,0.0054,NA,14,21,40,2,1.22,1.19,404,2.41,124,CT6561,N,N,NA,,49433,399683,1506,2001-02-03 00:00:00,KE,1,Medium-Grade,Domain_7_Undefined
EEA192,69,73,720258.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7751005,360992,280,515.0,0.0012,NA,12,8,39,1,1.07,0.98,369,2.03,33,CT6561,N,N,NA,,49433,399684,1506,2001-02-03 00:00:00,KE,1,Medium-Grade,Domain_7_Undefined
EEA192,73,77,720259.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7751005,360992,276,515.0,0.0011,NA,8,5,35,2,NA,1.98,219,1.87,19,CT6561,N,N,NA,,49433,399685,1506,2001-02-03 00:00:00,KE,1,Low-Grade,Domain_5_LowGrade_Peripheral
EEA192,77,80,720260.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7751005,360992,272.5,515.0,0.001,NA,21,56,33,1,0.22,0.98,287,1.9,33,CT6561,N,N,NA,,49433,399686,1506,2001-02-03 00:00:00,KE,1,High-Grade,Domain_3_CuZn_Transition
EEA192,80,82,720261.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7751005,360992,270,515.0,0.0038,NA,8,7,26,NA,0.56,1.39,474,1.8,17,CT6561,N,N,NA,,49433,399687,1506,2001-02-03 00:00:00,KE,1,Low-Grade,Domain_5_LowGrade_Peripheral
EEA193,31,35,720262.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7750542,362050,317,300.0,0.0031,NA,15,30,18,11,0.32,3.85,920,2.41,19,CT6561,N,N,NA,,49434,399688,1506,2001-02-03 00:00:00,KE,1,Medium-Grade,Domain_3_CuZn_Transition
EEA193,35,40,720263.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7750542,362050,312.5,300.0,0.002,NA,7,17,14,14,NA,0.97,295,4.3,11,CT6561,N,N,NA,,49434,399689,1506,2001-02-03 00:00:00,KE,1,Low-Grade,Domain_5_LowGrade_Peripheral
EEA193,40,45,720264.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7750542,362050,307.5,300.0,0.0021,NA,3,3,3,4,NA,1.16,90,4.29,11,CT6561,N,N,NA,,49434,399690,1506,2001-02-03 00:00:00,KE,1,Low-Grade,Domain_5_LowGrade_Peripheral
EEA193,45,47,720265.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7750542,362050,304,300.0,0.0014,NA,2,3,2,1,NA,4.4,41,2.17,16,CT6561,N,N,NA,,49434,399691,1506,2001-02-03 00:00:00,KE,1,Low-Grade,Domain_5_LowGrade_Peripheral
EEA193,47,50,720266.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7750542,362050,301.5,300.0,0.0068,0.0082,3,3,9,4,NA,1.9,31,2.34,19,CT6561,N,N,NA,,49434,399692,1506,2001-02-03 00:00:00,KE,1,Low-Grade,Domain_5_LowGrade_Peripheral
EEA193,50,54,720267.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7750542,362050,298,515.0,5e-04,NA,8,7,42,2,NA,2.57,664,2.55,13,CT6561,N,N,NA,,49434,399693,1506,2001-02-03 00:00:00,KE,1,Low-Grade,Domain_5_LowGrade_Peripheral
EEA193,54,58,720268.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7750542,362050,294,515.0,6e-04,NA,8,4,49,2,NA,1.73,640,2.9,17,CT6561,N,N,NA,,49434,399694,1506,2001-02-03 00:00:00,KE,1,Low-Grade,Domain_4_ZnPb_Cap
EEA193,58,62,720269.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7750542,362050,290,515.0,0.0012,NA,8,4,48,2,NA,1.43,579,2.68,15,CT6561,N,N,NA,,49434,399695,1506,2001-02-03 00:00:00,KE,1,Low-Grade,Domain_4_ZnPb_Cap
EEA193,62,66,720270.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7750542,362050,286,515.0,0.0016,NA,9,4,50,1,NA,2.02,629,2.72,16,CT6561,N,N,NA,,49434,399696,1506,2001-02-03 00:00:00,KE,1,Low-Grade,Domain_4_ZnPb_Cap
EEA193,66,70,720271.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7750542,362050,282,515.0,7e-04,NA,9,5,43,2,NA,1.31,563,2.63,15,CT6561,N,N,NA,,49434,399697,1506,2001-02-03 00:00:00,KE,1,Low-Grade,Domain_5_LowGrade_Peripheral
EEA193,70,74,720272.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7750542,362050,278,515.0,6e-04,NA,9,3,50,NA,NA,1.76,671,2.84,16,CT6561,N,N,NA,,49434,399698,1506,2001-02-03 00:00:00,KE,1,Low-Grade,Domain_4_ZnPb_Cap
EEA193,74,78,720273.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7750542,362050,274,515.0,0.0012,NA,8,1,46,1,NA,0.48,565,2.58,14,CT6561,N,N,NA,,49434,399699,1506,2001-02-03 00:00:00,KE,1,Low-Grade,Domain_4_ZnPb_Cap
EEA193,78,82,720274.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7750542,362050,270,515.0,8e-04,NA,6,2,35,1,NA,1.84,718,1.95,14,CT6561,N,N,NA,,49434,399700,1506,2001-02-03 00:00:00,KE,1,Low-Grade,Domain_5_LowGrade_Peripheral
EEA193,82,84,720275.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7750542,362050,267,515.0,5e-04,NA,8,4,44,NA,NA,1,673,2.15,13,CT6561,N,N,NA,,49434,399701,1506,2001-02-03 00:00:00,KE,1,Low-Grade,Domain_4_ZnPb_Cap
EEA194,42,44,720276.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7751025,361523,305,300.0,0.001,NA,9,14,22,18,NA,1.14,106,2.5,35,CT6561,N,N,NA,,49435,399702,1506,2001-02-03 00:00:00,KE,1,Low-Grade,Domain_5_LowGrade_Peripheral
EEA194,44,48,720277.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7751025,361523,302,300.0,0.002,NA,10,16,23,9,NA,2.36,53,1.64,203,CT6561,N,N,NA,,49435,399703,1506,2001-02-03 00:00:00,KE,1,Medium-Grade,Domain_7_Undefined
EEA194,48,53,720278.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7751025,361523,297.5,300.0,0.0083,0.0085,15,15,34,16,NA,0.81,321,2.54,16,CT6561,N,N,NA,,49435,399704,1506,2001-02-03 00:00:00,KE,1,Medium-Grade,Domain_7_Undefined
EEA194,53,55,720279.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7751025,361523,294,300.0,0.0067,NA,13,11,25,12,0.21,3.31,359,2.15,188,CT6561,N,N,NA,,49435,399705,1506,2001-02-03 00:00:00,KE,1,Medium-Grade,Domain_3_CuZn_Transition
EEA194,55,59,720280.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7751025,361523,291,300.0,0.01,0.01,10,11,17,10,0.31,2.22,453,1.95,90,CT6561,N,N,NA,,49435,399706,1506,2001-02-03 00:00:00,KE,1,Medium-Grade,Domain_3_CuZn_Transition
EEA194,59,62,720281.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7751025,361523,287.5,300.0,1e-04,NA,10,29,21,3,0.3,1.87,326,2.9,76,CT6561,N,N,NA,,49435,399707,1506,2001-02-03 00:00:00,KE,1,Medium-Grade,Domain_7_Undefined
EEA194,62,66,720282.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7751025,361523,284,515.0,0.0024,NA,6,9,56,1,NA,1.54,651,2.39,26,CT6561,N,N,NA,,49435,399708,1506,2001-02-03 00:00:00,KE,1,Low-Grade,Domain_4_ZnPb_Cap
EEA195,20,25,720283.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7748981,360498,329.5,300.0,7e-04,NA,6,6,15,NA,NA,6.36,132,0.77,79,CT6561,N,N,NA,,49436,399709,1506,2001-02-03 00:00:00,KE,1,Low-Grade,Domain_5_LowGrade_Peripheral
EEA195,25,29,720284.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7748981,360498,325,300.0,0.0013,NA,13,13,28,43,NA,2.33,463,1.76,100,CT6561,N,N,NA,,49436,399710,1506,2001-02-03 00:00:00,KE,1,Medium-Grade,Domain_7_Undefined
EEA195,29,31,720285.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7748981,360498,322,300.0,0.0012,NA,11,10,30,4,NA,1.61,237,1.24,70,CT6561,N,N,NA,,49436,399711,1506,2001-02-03 00:00:00,KE,1,Medium-Grade,Domain_7_Undefined
EEA195,31,34,720286.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7748981,360498,319.5,300.0,7e-04,NA,7,5,17,6,NA,1.46,108,0.88,35,CT6561,N,N,NA,,49436,399712,1506,2001-02-03 00:00:00,KE,1,Low-Grade,Domain_5_LowGrade_Peripheral
EEA195,34,36,720287.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7748981,360498,317,300.0,8e-04,NA,9,8,22,10,NA,1.68,144,1.1,61,CT6561,N,N,NA,,49436,399713,1506,2001-02-03 00:00:00,KE,1,Low-Grade,Domain_5_LowGrade_Peripheral
EEA195,36,40,720288.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7748981,360498,314,300.0,0.0058,NA,9,9,26,6,NA,2.23,172,0.99,107,CT6561,N,N,NA,,49436,399714,1506,2001-02-03 00:00:00,KE,1,Low-Grade,Domain_5_LowGrade_Peripheral
EEA195,40,44,720289.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7748981,360498,310,504.0,4e-04,NA,24,13,62,58,NA,0.61,241,2.73,41,CT6561,N,N,NA,,49436,399715,1506,2001-02-03 00:00:00,KE,1,High-Grade,Domain_4_ZnPb_Cap
EEA195,44,47,720290.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7748981,360498,306.5,504.0,1e-04,2e-04,25,10,51,55,0.28,0.55,236,2.66,23,CT6561,N,N,NA,,49436,399716,1506,2001-02-03 00:00:00,KE,1,High-Grade,Domain_4_ZnPb_Cap
EEA195,47,49,720291.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7748981,360498,304,504.0,1e-04,NA,22,11,60,41,0.25,0.73,373,2.55,37,CT6561,N,N,NA,,49436,399717,1506,2001-02-03 00:00:00,KE,1,High-Grade,Domain_4_ZnPb_Cap
EEA196,2,5,720292.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7749522,361018,350.5,300.0,5e-04,NA,7,5,11,7,NA,1.22,194,1.09,75,CT6561,N,N,NA,,49437,399718,1506,2001-02-03 00:00:00,KE,1,Low-Grade,Domain_5_LowGrade_Peripheral
EEA196,5,8,720293.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7749522,361018,347.5,300.0,2e-04,NA,4,NA,8,2,NA,0.77,52,0.59,23,CT6561,N,N,NA,,49437,399719,1506,2001-02-03 00:00:00,KE,1,Low-Grade,Domain_5_LowGrade_Peripheral
EEA196,8,10,720294.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7749522,361018,345,504.0,7e-04,NA,18,7,53,8,NA,0.35,399,3.09,65,CT6561,N,N,NA,,49437,399720,1506,2001-02-03 00:00:00,KE,1,Medium-Grade,Domain_4_ZnPb_Cap
EEA196,10,12,720295.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7749522,361018,343,504.0,4e-04,NA,17,5,56,6,NA,NA,428,3.14,32,CT6561,N,N,NA,,49437,399721,1506,2001-02-03 00:00:00,KE,1,Medium-Grade,Domain_4_ZnPb_Cap
EEA197,1,4,720296.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7750012,361498,339.5,300.0,5e-04,NA,5,4,7,NA,NA,0.89,32,0.96,76,CT6561,N,N,NA,,49438,399722,1506,2001-02-03 00:00:00,KE,1,Low-Grade,Domain_5_LowGrade_Peripheral
EEA197,4,9,720297.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7750012,361498,335.5,300.0,3e-04,NA,8,13,17,1,NA,0.61,267,0.82,23,CT6561,N,N,NA,,49438,399723,1506,2001-02-03 00:00:00,KE,1,Low-Grade,Domain_5_LowGrade_Peripheral
EEA197,9,13,720298.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7750012,361498,331,300.0,0.0034,NA,6,7,14,1,NA,0.46,422,0.63,14,CT6561,N,N,NA,,49438,399724,1506,2001-02-03 00:00:00,KE,1,Low-Grade,Domain_5_LowGrade_Peripheral
EEA197,13,17,720299.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7750012,361498,327,300.0,5e-04,NA,8,7,17,4,NA,1.14,204,1.21,24,CT6561,N,N,NA,,49438,399725,1506,2001-02-03 00:00:00,KE,1,Low-Grade,Domain_5_LowGrade_Peripheral
EEA197,17,18,720300.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7750012,361498,324.5,515.0,0.0011,0.0012,7,8,26,11,0.22,0.99,353,2.28,11,CT6561,N,N,NA,,49438,399726,1506,2001-02-03 00:00:00,KE,1,Low-Grade,Domain_5_LowGrade_Peripheral
EEA197,18,20,720302.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7750012,361498,323,515.0,0.0018,NA,9,3,37,4,NA,0.92,343,2.5,NA,CT6561,N,N,NA,,49438,399727,1506,2001-02-03 00:00:00,KE,1,Low-Grade,Domain_5_LowGrade_Peripheral
EEA197,20,24,720303.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7750012,361498,320,515.0,0.0018,NA,8,3,43,3,NA,0.7,735,2.54,NA,CT6561,N,N,NA,,49438,399728,1506,2001-02-03 00:00:00,KE,1,Low-Grade,Domain_5_LowGrade_Peripheral
EEA197,24,28,720304.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7750012,361498,316,515.0,0.008,NA,7,5,47,4,NA,0.61,590,2.68,NA,CT6561,N,N,NA,,49438,399729,1506,2001-02-03 00:00:00,KE,1,Low-Grade,Domain_4_ZnPb_Cap
EEA197,28,31,720305.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7750012,361498,312.5,515.0,0.01,NA,12,2,65,8,0.48,0.65,552,2.51,NA,CT6561,N,N,NA,,49438,399730,1506,2001-02-03 00:00:00,KE,1,Medium-Grade,Domain_4_ZnPb_Cap
EEA197,31,32,720306.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7750012,361498,310.5,515.0,0.01,0.01,12,5,99,9,4,0.81,720,2.84,18,CT6561,N,N,NA,,49438,399731,1506,2001-02-03 00:00:00,KE,1,Medium-Grade,Domain_4_ZnPb_Cap
EEA197,32,33,720307.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7750012,361498,309.5,515.0,0.01,NA,3,7,104,10,0.99,0.33,565,2.66,NA,CT6561,N,N,NA,,49438,399732,1506,2001-02-03 00:00:00,KE,1,Low-Grade,Domain_4_ZnPb_Cap
EEA197,33,34,720308.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7750012,361498,308.5,515.0,0.01,NA,4,6,37,5,1.65,1.54,431,1.54,17,CT6561,N,N,NA,,49438,399733,1506,2001-02-03 00:00:00,KE,1,Low-Grade,Domain_5_LowGrade_Peripheral
EEA197,34,36,720309.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7750012,361498,307,515.0,0.0066,0.0063,11,5,56,8,4,0.82,585,2.87,NA,CT6561,N,N,NA,,49438,399734,1506,2001-02-03 00:00:00,KE,1,Medium-Grade,Domain_4_ZnPb_Cap
EEA197,36,40,720310.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7750012,361498,304,515.0,0.0039,NA,7,3,49,4,0.24,0.78,593,2.62,10,CT6561,N,N,NA,,49438,399735,1506,2001-02-03 00:00:00,KE,1,Low-Grade,Domain_4_ZnPb_Cap
EEA197,40,44,720311.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7750012,361498,300,515.0,0.0011,0.001,7,3,44,7,NA,NA,477,2.54,10,CT6561,N,N,NA,,49438,399736,1506,2001-02-03 00:00:00,KE,1,Low-Grade,Domain_4_ZnPb_Cap
EEA197,44,48,720312.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7750012,361498,296,515.0,0.0014,NA,8,4,51,4,NA,0.46,513,2.8,10,CT6561,N,N,NA,,49438,399737,1506,2001-02-03 00:00:00,KE,1,Low-Grade,Domain_4_ZnPb_Cap
EEA197,48,52,720313.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7750012,361498,292,515.0,9e-04,NA,8,NA,48,4,NA,0.84,525,2.8,14,CT6561,N,N,NA,,49438,399738,1506,2001-02-03 00:00:00,KE,1,Low-Grade,Domain_4_ZnPb_Cap
EEA197,52,55,720314.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7750012,361498,288.5,515.0,2e-04,NA,9,2,47,5,NA,1,513,2.77,16,CT6561,N,N,NA,,49438,399739,1506,2001-02-03 00:00:00,KE,1,Low-Grade,Domain_4_ZnPb_Cap
EEA197,55,58,720315.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7750012,361498,285.5,515.0,0.0012,NA,7,5,50,6,NA,0.84,446,2.8,17,CT6561,N,N,NA,,49438,399740,1506,2001-02-03 00:00:00,KE,1,Low-Grade,Domain_4_ZnPb_Cap
EEA197,58,59,720316.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7750012,361498,283.5,515.0,3e-04,NA,6,2,48,5,NA,0.39,732,2.44,12,CT6561,N,N,NA,,49438,399741,1506,2001-02-03 00:00:00,KE,1,Low-Grade,Domain_4_ZnPb_Cap
EEA198,40,44,720317.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7750525,363001,308,300.0,0.0012,NA,9,12,34,4,NA,0.75,621,1.44,12,CT6561,N,N,NA,,49439,399742,1506,2001-02-03 00:00:00,KE,1,Low-Grade,Domain_5_LowGrade_Peripheral
EEA198,44,48,720318.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7750525,363001,304,300.0,7e-04,NA,12,15,40,7,NA,0.48,823,1.77,12,CT6561,N,N,NA,,49439,399743,1506,2001-02-03 00:00:00,KE,1,Medium-Grade,Domain_7_Undefined
EEA198,48,50,720319.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7750525,363001,301,300.0,4e-04,NA,12,31,32,11,NA,1.01,1220,1.75,19,CT6561,N,N,NA,,49439,399744,1506,2001-02-03 00:00:00,KE,1,Medium-Grade,Domain_7_Undefined
EEA198,50,53,720320.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,7750525,363001,298.5,300.0,0.0018,NA,6,10,21,6,NA,0.58,195,1.3,41,CT6561,N,N,NA,,49439,399745,1506,2001-02-03 00:00:00,KE,1,Low-Grade,Domain_5_LowGrade_Peripheral
